coa_id,bu_id,source_id,segment1_id,segment2_id,user_listing_id,approved_by_id,year_flag,period_flag,EY_period,journal_type,reporting_curr_cd,functional_curr_cd,source_type,current_amount,prior_amount,count_of_je_line_items,count_of_manual_je_lines,manual_amount,manual_functional_amount,count_ofdistinct_preparers,total_debit_activity,largest_line_item,largest_functional_line_item,total_credit_activity,net_reporting_amount,net_reporting_amount_credit,net_reporting_amount_debit,net_functional_amount,net_functional_amount_credit,net_functional_amount_debit,functional_ending_balance,reporting_ending_balance,net_functional_amount_current,net_functional_amount_prior,net_reporting_amount_current,net_reporting_amount_prior
8595,3,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,4419.8,4419.8,NULL,NULL,NULL,NULL
8596,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,4046.8,4046.8,NULL,NULL,NULL,NULL
8597,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,16476.95,16476.95,NULL,NULL,NULL,NULL
8618,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-55000,NULL,NULL,0,NULL,NULL,0,-55000,NULL,NULL,NULL,NULL
8620,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-214.35,NULL,NULL,0,NULL,NULL,0,-214.35,NULL,NULL,NULL,NULL
8621,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-40791.34,NULL,NULL,0,NULL,NULL,0,-40791.34,NULL,NULL,NULL,NULL
8627,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.48,NULL,NULL,0,NULL,NULL,0,17.48,NULL,NULL,NULL,NULL
8629,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,840,840,NULL,NULL,NULL,NULL
8630,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,11136.82,11136.82,NULL,NULL,NULL,NULL
8631,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,-13362,-13362,NULL,NULL,NULL,NULL
8631,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,-28652.01,-28652.01,NULL,NULL,NULL,NULL
8635,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,68613.73,68613.73,NULL,NULL,NULL,NULL
8636,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,438.93,438.93,NULL,NULL,NULL,NULL
8641,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,48.98,48.98,NULL,NULL,NULL,NULL
8646,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,6.5,6.5,NULL,NULL,NULL,NULL
8648,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,14017.17,14017.17,NULL,NULL,NULL,NULL
8648,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,25418.89,25418.89,NULL,NULL,NULL,NULL
8650,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,7551.11,7551.11,NULL,NULL,NULL,NULL
8652,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-373952.78,NULL,NULL,739624.47,NULL,NULL,1072526.34,-41197.21,NULL,NULL,NULL,NULL
8654,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,-7827.42,-7827.42,NULL,NULL,NULL,NULL
8661,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14574.17,NULL,NULL,14574.17,NULL,NULL,14574.17,14574.17,NULL,NULL,NULL,NULL
8662,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL
8670,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,300,300,NULL,NULL,NULL,NULL
8672,5,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,-10607,-10607,NULL,NULL,NULL,NULL
8672,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,-21279.99,-21279.99,NULL,NULL,NULL,NULL
8673,5,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,25847.97,25847.97,NULL,NULL,NULL,NULL
8673,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,63623.56,63623.56,NULL,NULL,NULL,NULL
8674,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,74.54,74.54,NULL,NULL,NULL,NULL
8677,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,40,40,NULL,NULL,NULL,NULL
8684,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,-8.7,-8.7,NULL,NULL,NULL,NULL
8686,5,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,775.55,775.55,NULL,NULL,NULL,NULL
8686,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,2280.51,2280.51,NULL,NULL,NULL,NULL
8687,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,-1096.82,-1096.82,NULL,NULL,NULL,NULL
5363,6,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,MYR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,19532.6,4368.75,NULL,NULL,NULL,NULL
7645,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,RON,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,845.87,NULL,NULL,0,NULL,NULL,-241915.47,-53441.76,NULL,NULL,NULL,NULL
7645,8,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,RON,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,845.87,NULL,NULL,0,NULL,NULL,-241915.47,-53441.76,NULL,NULL,NULL,NULL
7649,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,RON,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1283.85,NULL,NULL,-5159,NULL,NULL,-7483,-1737.24,NULL,NULL,NULL,NULL
7649,8,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,RON,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1283.85,NULL,NULL,-5159,NULL,NULL,-7483,-1737.24,NULL,NULL,NULL,NULL
7649,8,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,RON,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-834.9,NULL,NULL,-3119,NULL,NULL,-5159,-1283.85,NULL,NULL,NULL,NULL
7664,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,RON,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL
7664,8,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,RON,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL
7665,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,RON,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,-185.06,NULL,NULL,NULL,NULL
7671,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,RON,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,-2.23,NULL,NULL,NULL,NULL
7673,8,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,RON,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,10.81,NULL,NULL,NULL,NULL
7673,8,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,RON,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,-4222.41,NULL,NULL,NULL,NULL
7680,9,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,MYR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1094.57,NULL,NULL,-4833.05,NULL,NULL,-5639.1,-1284.98,NULL,NULL,NULL,NULL
8047,10,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL
8056,10,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,-10574.42,-10574.42,NULL,NULL,NULL,NULL
8059,10,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,19000,19000,NULL,NULL,NULL,NULL
8073,10,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1240.02,NULL,NULL,-1240.02,NULL,NULL,0,0,NULL,NULL,NULL,NULL
8073,10,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1240.02,NULL,NULL,-1240.02,NULL,NULL,0,0,NULL,NULL,NULL,NULL
8075,10,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL
8540,2,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL
8576,3,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,10000,10000,NULL,NULL,NULL,NULL
8576,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,10000,10000,NULL,NULL,NULL,NULL
8577,3,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL
8577,3,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL
8588,3,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,4032,4032,NULL,NULL,NULL,NULL
8589,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,21878.17,21878.17,NULL,NULL,NULL,NULL
8592,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,308.95,308.95,NULL,NULL,NULL,NULL
8597,3,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,23582.96,23582.96,NULL,NULL,NULL,NULL
8598,3,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,2605.21,2605.21,NULL,NULL,NULL,NULL
8598,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,2605.21,2605.21,NULL,NULL,NULL,NULL
8600,3,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,300.75,300.75,NULL,NULL,NULL,NULL
8605,3,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,-11.73,-11.73,NULL,NULL,NULL,NULL
8605,3,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,-11.73,-11.73,NULL,NULL,NULL,NULL
8616,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,39329,NULL,NULL,39329,0,NULL,NULL,NULL,NULL
8619,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL
8620,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-214.35,NULL,NULL,0,NULL,NULL,0,-214.35,NULL,NULL,NULL,NULL
8621,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-40791.34,NULL,NULL,0,NULL,NULL,0,-40791.34,NULL,NULL,NULL,NULL
8629,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,2160,2160,NULL,NULL,NULL,NULL
8630,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,20490.33,20490.33,NULL,NULL,NULL,NULL
8631,4,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,-13362,-13362,NULL,NULL,NULL,NULL
8639,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL
8641,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,48.98,48.98,NULL,NULL,NULL,NULL
8641,4,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,87.87,87.87,NULL,NULL,NULL,NULL
8649,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,-28603.69,-28603.76,NULL,NULL,NULL,NULL
8652,4,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-373952.78,NULL,NULL,739624.47,NULL,NULL,1072526.34,-41197.21,NULL,NULL,NULL,NULL
8661,5,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14574.17,NULL,NULL,14574.17,NULL,NULL,14574.17,14574.17,NULL,NULL,NULL,NULL
8664,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3638.47,NULL,NULL,0,NULL,NULL,0,-3638.47,NULL,NULL,NULL,NULL
8665,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL
8666,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL
8673,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,25847.97,25847.97,NULL,NULL,NULL,NULL
8688,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,1466.51,1466.51,NULL,NULL,NULL,NULL
8690,5,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-18600.93,NULL,NULL,20010.14,NULL,NULL,52100.35,13495.41,NULL,NULL,NULL,NULL
8691,5,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9679.4,NULL,NULL,0,NULL,NULL,46.86,9726.26,NULL,NULL,NULL,NULL
8691,5,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9679.4,NULL,NULL,0,NULL,NULL,0,9679.4,NULL,NULL,NULL,NULL
8692,5,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,-46.86,-46.86,NULL,NULL,NULL,NULL
8700,6,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,MYR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-18179.6,NULL,NULL,-81234.95,NULL,NULL,-99909.44,-22841,NULL,NULL,NULL,NULL
8704,6,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,MYR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1534.48,NULL,NULL,0,NULL,NULL,0,1534.48,NULL,NULL,NULL,NULL
8704,6,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,MYR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1534.48,NULL,NULL,0,NULL,NULL,0,1534.48,NULL,NULL,NULL,NULL
8710,6,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,MYR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,13624.9,3039.08,NULL,NULL,NULL,NULL
8712,6,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,MYR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,13527.05,3027.3,NULL,NULL,NULL,NULL
8712,6,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,MYR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,27265.2,6576.88,NULL,NULL,NULL,NULL
8726,6,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,MYR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,-12312.25,-2960.58,NULL,NULL,NULL,NULL
8754,8,0,0,0,0,0,CY,RP,2014-006,N/A for balances,EUR,RON,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL
10711,2,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1327605.29,NULL,NULL,1327605.29,NULL,NULL,1043015.16,1043015.16,NULL,NULL,NULL,NULL
10713,2,0,0,0,0,0,PY,PRP,2013-016,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,352.4,NULL,NULL,352.4,NULL,NULL,551.98,551.98,NULL,NULL,NULL,NULL
10741,3,0,0,0,0,0,CY,IP,2014-006,N/A for balances,EUR,EUR,Beginning balance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,774,NULL,NULL,774,NULL,NULL,13630,13630,NULL,NULL,NULL,NULL
